day,year,mo,da,collision_date,borough,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,Num_collision
2,2020,2,4,04/02/2020,STATEN ISLAND,42.2,39.4,1010.2,9.2,7.6,14,999.9,48,32,0,999.9,1,6
5,2013,2,1,01/02/2013,MANHATTAN,33.1,15.5,1007,10,18.2,27,38.1,39.9,30,0.23,999.9,0,132
5,2013,2,1,01/02/2013,QUEENS,33.1,15.5,1007,10,18.2,27,38.1,39.9,30,0.23,999.9,0,102
5,2013,2,1,01/02/2013,BROOKLYN,33.1,15.5,1007,10,18.2,27,38.1,39.9,30,0.23,999.9,0,148
5,2013,2,1,01/02/2013,BRONX,33.1,15.5,1007,10,18.2,27,38.1,39.9,30,0.23,999.9,0,52
5,2013,2,1,01/02/2013,STATEN ISLAND,33.1,15.5,1007,10,18.2,27,38.1,39.9,30,0.23,999.9,0,26
3,2020,2,5,05/02/2020,QUEENS,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,999.9,1,76
3,2020,2,5,05/02/2020,BROOKLYN,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,999.9,1,98
3,2020,2,5,05/02/2020,MANHATTAN,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,999.9,1,57
3,2020,2,5,05/02/2020,BRONX,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,999.9,1,42
3,2020,2,5,05/02/2020,STATEN ISLAND,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,999.9,1,3
6,2013,2,2,02/02/2013,QUEENS,27.6,10.4,1020.9,10,12.5,19,26,35.1,21.9,0,999.9,0,101
6,2013,2,2,02/02/2013,MANHATTAN,27.6,10.4,1020.9,10,12.5,19,26,35.1,21.9,0,999.9,0,105
6,2013,2,2,02/02/2013,STATEN ISLAND,27.6,10.4,1020.9,10,12.5,19,26,35.1,21.9,0,999.9,0,18
6,2013,2,2,02/02/2013,BROOKLYN,27.6,10.4,1020.9,10,12.5,19,26,35.1,21.9,0,999.9,0,137
6,2013,2,2,02/02/2013,BRONX,27.6,10.4,1020.9,10,12.5,19,26,35.1,21.9,0,999.9,0,73
4,2020,2,6,06/02/2020,MANHATTAN,41.6,37.8,1010.3,5.3,12.9,25.1,29.9,48.9,35.1,0.24,999.9,1,67
4,2020,2,6,06/02/2020,BRONX,41.6,37.8,1010.3,5.3,12.9,25.1,29.9,48.9,35.1,0.24,999.9,1,71
4,2020,2,6,06/02/2020,BROOKLYN,41.6,37.8,1010.3,5.3,12.9,25.1,29.9,48.9,35.1,0.24,999.9,1,116
4,2020,2,6,06/02/2020,STATEN ISLAND,41.6,37.8,1010.3,5.3,12.9,25.1,29.9,48.9,35.1,0.24,999.9,1,5
4,2020,2,6,06/02/2020,QUEENS,41.6,37.8,1010.3,5.3,12.9,25.1,29.9,48.9,35.1,0.24,999.9,1,109
7,2013,2,3,03/02/2013,MANHATTAN,30.7,24.5,1012,8.2,9.8,17.1,22.9,36,25,0.01,999.9,0,71
7,2013,2,3,03/02/2013,BRONX,30.7,24.5,1012,8.2,9.8,17.1,22.9,36,25,0.01,999.9,0,52
7,2013,2,3,03/02/2013,QUEENS,30.7,24.5,1012,8.2,9.8,17.1,22.9,36,25,0.01,999.9,0,87
7,2013,2,3,03/02/2013,BROOKLYN,30.7,24.5,1012,8.2,9.8,17.1,22.9,36,25,0.01,999.9,0,131
7,2013,2,3,03/02/2013,STATEN ISLAND,30.7,24.5,1012,8.2,9.8,17.1,22.9,36,25,0.01,999.9,0,22
5,2020,2,7,07/02/2020,STATEN ISLAND,46.3,43.6,989.1,5,16.4,39,51.1,55.9,37.9,0.88,999.9,1,14
5,2020,2,7,07/02/2020,QUEENS,46.3,43.6,989.1,5,16.4,39,51.1,55.9,37.9,0.88,999.9,1,113
5,2020,2,7,07/02/2020,BROOKLYN,46.3,43.6,989.1,5,16.4,39,51.1,55.9,37.9,0.88,999.9,1,142
5,2020,2,7,07/02/2020,MANHATTAN,46.3,43.6,989.1,5,16.4,39,51.1,55.9,37.9,0.88,999.9,1,72
5,2020,2,7,07/02/2020,BRONX,46.3,43.6,989.1,5,16.4,39,51.1,55.9,37.9,0.88,999.9,1,56
1,2013,2,4,04/02/2013,MANHATTAN,29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,999.9,0,88
1,2013,2,4,04/02/2013,STATEN ISLAND,29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,999.9,0,35
1,2013,2,4,04/02/2013,BROOKLYN,29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,999.9,0,132
1,2013,2,4,04/02/2013,BRONX,29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,999.9,0,67
1,2013,2,4,04/02/2013,QUEENS,29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,999.9,0,112
6,2020,2,8,08/02/2020,MANHATTAN,34.2,19.7,1013.3,10,17.5,32.1,47,39,28.9,0.03,999.9,0,64
6,2020,2,8,08/02/2020,STATEN ISLAND,34.2,19.7,1013.3,10,17.5,32.1,47,39,28.9,0.03,999.9,0,3
6,2020,2,8,08/02/2020,QUEENS,34.2,19.7,1013.3,10,17.5,32.1,47,39,28.9,0.03,999.9,0,89
6,2020,2,8,08/02/2020,BRONX,34.2,19.7,1013.3,10,17.5,32.1,47,39,28.9,0.03,999.9,0,61
6,2020,2,8,08/02/2020,BROOKLYN,34.2,19.7,1013.3,10,17.5,32.1,47,39,28.9,0.03,999.9,0,95
2,2013,2,5,05/02/2013,MANHATTAN,28.7,16.6,1014.6,7.8,8.2,14,18.1,32,27,0,999.9,0,117
2,2013,2,5,05/02/2013,BROOKLYN,28.7,16.6,1014.6,7.8,8.2,14,18.1,32,27,0,999.9,0,119
2,2013,2,5,05/02/2013,BRONX,28.7,16.6,1014.6,7.8,8.2,14,18.1,32,27,0,999.9,0,54
2,2013,2,5,05/02/2013,QUEENS,28.7,16.6,1014.6,7.8,8.2,14,18.1,32,27,0,999.9,0,120
2,2013,2,5,05/02/2013,STATEN ISLAND,28.7,16.6,1014.6,7.8,8.2,14,18.1,32,27,0,999.9,0,32
7,2020,2,9,09/02/2020,BRONX,33.1,21.6,1032.4,10,7.6,13,999.9,39.9,23,0,999.9,0,34
7,2020,2,9,09/02/2020,MANHATTAN,33.1,21.6,1032.4,10,7.6,13,999.9,39.9,23,0,999.9,0,37
7,2020,2,9,09/02/2020,STATEN ISLAND,33.1,21.6,1032.4,10,7.6,13,999.9,39.9,23,0,999.9,0,8
7,2020,2,9,09/02/2020,BROOKLYN,33.1,21.6,1032.4,10,7.6,13,999.9,39.9,23,0,999.9,0,99
7,2020,2,9,09/02/2020,QUEENS,33.1,21.6,1032.4,10,7.6,13,999.9,39.9,23,0,999.9,0,80
3,2013,2,6,06/02/2013,STATEN ISLAND,34.8,30.4,1014.9,9,6.1,13,17.1,39.2,32,0.02,999.9,0,36
3,2013,2,6,06/02/2013,BRONX,34.8,30.4,1014.9,9,6.1,13,17.1,39.2,32,0.02,999.9,0,54
3,2013,2,6,06/02/2013,MANHATTAN,34.8,30.4,1014.9,9,6.1,13,17.1,39.2,32,0.02,999.9,0,110
3,2013,2,6,06/02/2013,QUEENS,34.8,30.4,1014.9,9,6.1,13,17.1,39.2,32,0.02,999.9,0,99
3,2013,2,6,06/02/2013,BROOKLYN,34.8,30.4,1014.9,9,6.1,13,17.1,39.2,32,0.02,999.9,0,135
1,2020,2,10,10/02/2020,QUEENS,43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,999.9,1,119
1,2020,2,10,10/02/2020,MANHATTAN,43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,999.9,1,68
1,2020,2,10,10/02/2020,STATEN ISLAND,43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,999.9,1,11
1,2020,2,10,10/02/2020,BRONX,43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,999.9,1,74
1,2020,2,10,10/02/2020,BROOKLYN,43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,999.9,1,124
4,2013,2,7,07/02/2013,MANHATTAN,29.4,13.4,1028.7,10,10.2,14,19,35.1,25,0,999.9,0,103
4,2013,2,7,07/02/2013,QUEENS,29.4,13.4,1028.7,10,10.2,14,19,35.1,25,0,999.9,0,112
4,2013,2,7,07/02/2013,BRONX,29.4,13.4,1028.7,10,10.2,14,19,35.1,25,0,999.9,0,53
4,2013,2,7,07/02/2013,BROOKLYN,29.4,13.4,1028.7,10,10.2,14,19,35.1,25,0,999.9,0,116
4,2013,2,7,07/02/2013,STATEN ISLAND,29.4,13.4,1028.7,10,10.2,14,19,35.1,25,0,999.9,0,16
2,2020,2,11,11/02/2020,BROOKLYN,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41,0.31,999.9,1,95
2,2020,2,11,11/02/2020,QUEENS,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41,0.31,999.9,1,88
2,2020,2,11,11/02/2020,MANHATTAN,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41,0.31,999.9,1,53
2,2020,2,11,11/02/2020,STATEN ISLAND,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41,0.31,999.9,1,9
2,2020,2,11,11/02/2020,BRONX,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41,0.31,999.9,1,50
5,2013,2,8,08/02/2013,QUEENS,34.3,28.5,1026,7.3,16.3,36.9,51.1,37.9,26.1,0,999.9,0,138
5,2013,2,8,08/02/2013,BRONX,34.3,28.5,1026,7.3,16.3,36.9,51.1,37.9,26.1,0,999.9,0,112
5,2013,2,8,08/02/2013,STATEN ISLAND,34.3,28.5,1026,7.3,16.3,36.9,51.1,37.9,26.1,0,999.9,0,30
5,2013,2,8,08/02/2013,MANHATTAN,34.3,28.5,1026,7.3,16.3,36.9,51.1,37.9,26.1,0,999.9,0,108
5,2013,2,8,08/02/2013,BROOKLYN,34.3,28.5,1026,7.3,16.3,36.9,51.1,37.9,26.1,0,999.9,0,193
3,2020,2,12,12/02/2020,QUEENS,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37,0.73,999.9,0,91
3,2020,2,12,12/02/2020,BRONX,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37,0.73,999.9,0,44
3,2020,2,12,12/02/2020,BROOKLYN,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37,0.73,999.9,0,90
3,2020,2,12,12/02/2020,STATEN ISLAND,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37,0.73,999.9,0,10
3,2020,2,12,12/02/2020,MANHATTAN,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37,0.73,999.9,0,57
6,2013,2,9,09/02/2013,MANHATTAN,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,999.9,1,82
6,2013,2,9,09/02/2013,BROOKLYN,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,999.9,1,90
6,2013,2,9,09/02/2013,BRONX,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,999.9,1,48
6,2013,2,9,09/02/2013,STATEN ISLAND,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,999.9,1,23
6,2013,2,9,09/02/2013,QUEENS,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,999.9,1,102
4,2020,2,13,13/02/2020,BROOKLYN,41.3,38,1010.6,7,7.9,17.1,999.9,45,37,0.45,999.9,1,106
4,2020,2,13,13/02/2020,QUEENS,41.3,38,1010.6,7,7.9,17.1,999.9,45,37,0.45,999.9,1,91
4,2020,2,13,13/02/2020,STATEN ISLAND,41.3,38,1010.6,7,7.9,17.1,999.9,45,37,0.45,999.9,1,10
4,2020,2,13,13/02/2020,BRONX,41.3,38,1010.6,7,7.9,17.1,999.9,45,37,0.45,999.9,1,58
4,2020,2,13,13/02/2020,MANHATTAN,41.3,38,1010.6,7,7.9,17.1,999.9,45,37,0.45,999.9,1,50
7,2013,2,10,10/02/2013,MANHATTAN,24.7,14.7,1024.4,8.9,16.4,25.1,36.9,34,21,0.06,999.9,0,80
7,2013,2,10,10/02/2013,BROOKLYN,24.7,14.7,1024.4,8.9,16.4,25.1,36.9,34,21,0.06,999.9,0,94
7,2013,2,10,10/02/2013,STATEN ISLAND,24.7,14.7,1024.4,8.9,16.4,25.1,36.9,34,21,0.06,999.9,0,24
7,2013,2,10,10/02/2013,QUEENS,24.7,14.7,1024.4,8.9,16.4,25.1,36.9,34,21,0.06,999.9,0,75
7,2013,2,10,10/02/2013,BRONX,24.7,14.7,1024.4,8.9,16.4,25.1,36.9,34,21,0.06,999.9,0,32
5,2020,2,14,14/02/2020,MANHATTAN,33.8,24.6,1017.3,10,13.8,25.1,32.1,45,23,0.2,999.9,0,80
5,2020,2,14,14/02/2020,QUEENS,33.8,24.6,1017.3,10,13.8,25.1,32.1,45,23,0.2,999.9,0,120
5,2020,2,14,14/02/2020,STATEN ISLAND,33.8,24.6,1017.3,10,13.8,25.1,32.1,45,23,0.2,999.9,0,10
5,2020,2,14,14/02/2020,BRONX,33.8,24.6,1017.3,10,13.8,25.1,32.1,45,23,0.2,999.9,0,65
5,2020,2,14,14/02/2020,BROOKLYN,33.8,24.6,1017.3,10,13.8,25.1,32.1,45,23,0.2,999.9,0,129
1,2013,2,11,11/02/2013,BRONX,36.4,32,1022.1,7.6,9.8,21,28.9,48,24.1,0,999.9,0,43
1,2013,2,11,11/02/2013,QUEENS,36.4,32,1022.1,7.6,9.8,21,28.9,48,24.1,0,999.9,0,100
1,2013,2,11,11/02/2013,MANHATTAN,36.4,32,1022.1,7.6,9.8,21,28.9,48,24.1,0,999.9,0,87
1,2013,2,11,11/02/2013,STATEN ISLAND,36.4,32,1022.1,7.6,9.8,21,28.9,48,24.1,0,999.9,0,19
1,2013,2,11,11/02/2013,BROOKLYN,36.4,32,1022.1,7.6,9.8,21,28.9,48,24.1,0,999.9,0,118
6,2020,2,15,15/02/2020,STATEN ISLAND,22.8,12.1,1033.9,10,9.3,17.1,21,39,19,0,999.9,0,3
6,2020,2,15,15/02/2020,BRONX,22.8,12.1,1033.9,10,9.3,17.1,21,39,19,0,999.9,0,41
6,2020,2,15,15/02/2020,BROOKLYN,22.8,12.1,1033.9,10,9.3,17.1,21,39,19,0,999.9,0,97
6,2020,2,15,15/02/2020,QUEENS,22.8,12.1,1033.9,10,9.3,17.1,21,39,19,0,999.9,0,79
6,2020,2,15,15/02/2020,MANHATTAN,22.8,12.1,1033.9,10,9.3,17.1,21,39,19,0,999.9,0,53
2,2013,2,12,12/02/2013,BRONX,41.4,36.6,1006.1,6.5,11.9,18.1,27,45,36,0.36,999.9,1,62
2,2013,2,12,12/02/2013,BROOKLYN,41.4,36.6,1006.1,6.5,11.9,18.1,27,45,36,0.36,999.9,1,113
2,2013,2,12,12/02/2013,STATEN ISLAND,41.4,36.6,1006.1,6.5,11.9,18.1,27,45,36,0.36,999.9,1,27
2,2013,2,12,12/02/2013,MANHATTAN,41.4,36.6,1006.1,6.5,11.9,18.1,27,45,36,0.36,999.9,1,95
2,2013,2,12,12/02/2013,QUEENS,41.4,36.6,1006.1,6.5,11.9,18.1,27,45,36,0.36,999.9,1,96
7,2020,2,16,16/02/2020,STATEN ISLAND,37.9,29.8,1023.3,10,13.4,19,27,43,19,0,999.9,0,7
7,2020,2,16,16/02/2020,BRONX,37.9,29.8,1023.3,10,13.4,19,27,43,19,0,999.9,0,49
7,2020,2,16,16/02/2020,BROOKLYN,37.9,29.8,1023.3,10,13.4,19,27,43,19,0,999.9,0,83
7,2020,2,16,16/02/2020,MANHATTAN,37.9,29.8,1023.3,10,13.4,19,27,43,19,0,999.9,0,36
7,2020,2,16,16/02/2020,QUEENS,37.9,29.8,1023.3,10,13.4,19,27,43,19,0,999.9,0,81
3,2013,2,13,13/02/2013,MANHATTAN,36.1,25.2,1010.6,10,7.7,15,999.9,41,26.1,0,999.9,0,113
3,2013,2,13,13/02/2013,QUEENS,36.1,25.2,1010.6,10,7.7,15,999.9,41,26.1,0,999.9,0,107
3,2013,2,13,13/02/2013,BRONX,36.1,25.2,1010.6,10,7.7,15,999.9,41,26.1,0,999.9,0,58
3,2013,2,13,13/02/2013,BROOKLYN,36.1,25.2,1010.6,10,7.7,15,999.9,41,26.1,0,999.9,0,124
3,2013,2,13,13/02/2013,STATEN ISLAND,36.1,25.2,1010.6,10,7.7,15,999.9,41,26.1,0,999.9,0,35
1,2020,2,17,17/02/2020,BRONX,38.5,29.4,1021.6,10,7.2,14,999.9,48,30.9,0,999.9,0,38
1,2020,2,17,17/02/2020,MANHATTAN,38.5,29.4,1021.6,10,7.2,14,999.9,48,30.9,0,999.9,0,28
1,2020,2,17,17/02/2020,STATEN ISLAND,38.5,29.4,1021.6,10,7.2,14,999.9,48,30.9,0,999.9,0,5
1,2020,2,17,17/02/2020,QUEENS,38.5,29.4,1021.6,10,7.2,14,999.9,48,30.9,0,999.9,0,64
1,2020,2,17,17/02/2020,BROOKLYN,38.5,29.4,1021.6,10,7.2,14,999.9,48,30.9,0,999.9,0,86
4,2013,2,14,14/02/2013,BROOKLYN,36.6,29.3,1010.5,8.4,8.9,15.9,21,43,28,0.11,999.9,0,153
4,2013,2,14,14/02/2013,MANHATTAN,36.6,29.3,1010.5,8.4,8.9,15.9,21,43,28,0.11,999.9,0,109
4,2013,2,14,14/02/2013,STATEN ISLAND,36.6,29.3,1010.5,8.4,8.9,15.9,21,43,28,0.11,999.9,0,32
4,2013,2,14,14/02/2013,BRONX,36.6,29.3,1010.5,8.4,8.9,15.9,21,43,28,0.11,999.9,0,58
4,2013,2,14,14/02/2013,QUEENS,36.6,29.3,1010.5,8.4,8.9,15.9,21,43,28,0.11,999.9,0,122
2,2020,2,18,18/02/2020,MANHATTAN,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,999.9,1,51
2,2020,2,18,18/02/2020,STATEN ISLAND,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,999.9,1,6
2,2020,2,18,18/02/2020,BROOKLYN,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,999.9,1,99
2,2020,2,18,18/02/2020,QUEENS,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,999.9,1,96
2,2020,2,18,18/02/2020,BRONX,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,999.9,1,39
5,2013,2,15,15/02/2013,QUEENS,38.6,33.2,1017,9.8,6,11.1,999.9,46.9,28,0,999.9,0,121
5,2013,2,15,15/02/2013,BROOKLYN,38.6,33.2,1017,9.8,6,11.1,999.9,46.9,28,0,999.9,0,118
5,2013,2,15,15/02/2013,STATEN ISLAND,38.6,33.2,1017,9.8,6,11.1,999.9,46.9,28,0,999.9,0,27
5,2013,2,15,15/02/2013,MANHATTAN,38.6,33.2,1017,9.8,6,11.1,999.9,46.9,28,0,999.9,0,139
5,2013,2,15,15/02/2013,BRONX,38.6,33.2,1017,9.8,6,11.1,999.9,46.9,28,0,999.9,0,70
3,2020,2,19,19/02/2020,QUEENS,44,34,1018.1,7.7,12.1,17.1,25.1,48,28,0.03,999.9,1,97
3,2020,2,19,19/02/2020,BROOKLYN,44,34,1018.1,7.7,12.1,17.1,25.1,48,28,0.03,999.9,1,101
3,2020,2,19,19/02/2020,MANHATTAN,44,34,1018.1,7.7,12.1,17.1,25.1,48,28,0.03,999.9,1,62
3,2020,2,19,19/02/2020,STATEN ISLAND,44,34,1018.1,7.7,12.1,17.1,25.1,48,28,0.03,999.9,1,8
3,2020,2,19,19/02/2020,BRONX,44,34,1018.1,7.7,12.1,17.1,25.1,48,28,0.03,999.9,1,41
6,2013,2,16,16/02/2013,QUEENS,39.2,35.8,1012.3,9.2,8.6,17.1,21,44.1,34,0,999.9,1,84
6,2013,2,16,16/02/2013,BROOKLYN,39.2,35.8,1012.3,9.2,8.6,17.1,21,44.1,34,0,999.9,1,109
6,2013,2,16,16/02/2013,MANHATTAN,39.2,35.8,1012.3,9.2,8.6,17.1,21,44.1,34,0,999.9,1,87
6,2013,2,16,16/02/2013,BRONX,39.2,35.8,1012.3,9.2,8.6,17.1,21,44.1,34,0,999.9,1,55
6,2013,2,16,16/02/2013,STATEN ISLAND,39.2,35.8,1012.3,9.2,8.6,17.1,21,44.1,34,0,999.9,1,23
4,2020,2,20,20/02/2020,BRONX,31.4,11.5,1028,10,10.9,17.1,24.1,46.9,28,0,999.9,0,62
4,2020,2,20,20/02/2020,QUEENS,31.4,11.5,1028,10,10.9,17.1,24.1,46.9,28,0,999.9,0,83
4,2020,2,20,20/02/2020,BROOKLYN,31.4,11.5,1028,10,10.9,17.1,24.1,46.9,28,0,999.9,0,88
4,2020,2,20,20/02/2020,STATEN ISLAND,31.4,11.5,1028,10,10.9,17.1,24.1,46.9,28,0,999.9,0,5
4,2020,2,20,20/02/2020,MANHATTAN,31.4,11.5,1028,10,10.9,17.1,24.1,46.9,28,0,999.9,0,57
7,2013,2,17,17/02/2013,MANHATTAN,30.9,25.6,998.1,4.2,23.6,34,49.9,39,23,0.01,999.9,1,89
7,2013,2,17,17/02/2013,BRONX,30.9,25.6,998.1,4.2,23.6,34,49.9,39,23,0.01,999.9,1,42
7,2013,2,17,17/02/2013,QUEENS,30.9,25.6,998.1,4.2,23.6,34,49.9,39,23,0.01,999.9,1,78
7,2013,2,17,17/02/2013,STATEN ISLAND,30.9,25.6,998.1,4.2,23.6,34,49.9,39,23,0.01,999.9,1,21
7,2013,2,17,17/02/2013,BROOKLYN,30.9,25.6,998.1,4.2,23.6,34,49.9,39,23,0.01,999.9,1,113
5,2020,2,21,21/02/2020,BROOKLYN,27.7,13.6,1028.7,9.9,11.6,18.1,25.1,33.1,21.9,0,999.9,1,100
5,2020,2,21,21/02/2020,QUEENS,27.7,13.6,1028.7,9.9,11.6,18.1,25.1,33.1,21.9,0,999.9,1,81
5,2020,2,21,21/02/2020,MANHATTAN,27.7,13.6,1028.7,9.9,11.6,18.1,25.1,33.1,21.9,0,999.9,1,74
5,2020,2,21,21/02/2020,STATEN ISLAND,27.7,13.6,1028.7,9.9,11.6,18.1,25.1,33.1,21.9,0,999.9,1,13
5,2020,2,21,21/02/2020,BRONX,27.7,13.6,1028.7,9.9,11.6,18.1,25.1,33.1,21.9,0,999.9,1,59
1,2013,2,18,18/02/2013,BROOKLYN,24.6,7.6,1010.5,9.3,22,28,36.9,32,19,0,999.9,0,82
1,2013,2,18,18/02/2013,MANHATTAN,24.6,7.6,1010.5,9.3,22,28,36.9,32,19,0,999.9,0,82
1,2013,2,18,18/02/2013,BRONX,24.6,7.6,1010.5,9.3,22,28,36.9,32,19,0,999.9,0,32
1,2013,2,18,18/02/2013,QUEENS,24.6,7.6,1010.5,9.3,22,28,36.9,32,19,0,999.9,0,68
1,2013,2,18,18/02/2013,STATEN ISLAND,24.6,7.6,1010.5,9.3,22,28,36.9,32,19,0,999.9,0,24
6,2020,2,22,22/02/2020,QUEENS,34.9,20.3,1023.6,10,12.5,20,26,43,19.9,0,999.9,0,85
6,2020,2,22,22/02/2020,MANHATTAN,34.9,20.3,1023.6,10,12.5,20,26,43,19.9,0,999.9,0,45
6,2020,2,22,22/02/2020,STATEN ISLAND,34.9,20.3,1023.6,10,12.5,20,26,43,19.9,0,999.9,0,3
6,2020,2,22,22/02/2020,BRONX,34.9,20.3,1023.6,10,12.5,20,26,43,19.9,0,999.9,0,39
6,2020,2,22,22/02/2020,BROOKLYN,34.9,20.3,1023.6,10,12.5,20,26,43,19.9,0,999.9,0,88
2,2013,2,19,19/02/2013,MANHATTAN,36.7,25.4,1019,10,10.6,15.9,26,46,30,99.99,999.9,0,111
2,2013,2,19,19/02/2013,QUEENS,36.7,25.4,1019,10,10.6,15.9,26,46,30,99.99,999.9,0,93
2,2013,2,19,19/02/2013,BROOKLYN,36.7,25.4,1019,10,10.6,15.9,26,46,30,99.99,999.9,0,108
2,2013,2,19,19/02/2013,STATEN ISLAND,36.7,25.4,1019,10,10.6,15.9,26,46,30,99.99,999.9,0,21
2,2013,2,19,19/02/2013,BRONX,36.7,25.4,1019,10,10.6,15.9,26,46,30,99.99,999.9,0,55
7,2020,2,23,23/02/2020,QUEENS,39.9,33.7,1021.4,9.8,9.1,12,999.9,48,30,0,999.9,0,61
7,2020,2,23,23/02/2020,STATEN ISLAND,39.9,33.7,1021.4,9.8,9.1,12,999.9,48,30,0,999.9,0,5
7,2020,2,23,23/02/2020,BRONX,39.9,33.7,1021.4,9.8,9.1,12,999.9,48,30,0,999.9,0,46
7,2020,2,23,23/02/2020,MANHATTAN,39.9,33.7,1021.4,9.8,9.1,12,999.9,48,30,0,999.9,0,50
7,2020,2,23,23/02/2020,BROOKLYN,39.9,33.7,1021.4,9.8,9.1,12,999.9,48,30,0,999.9,0,98
3,2013,2,20,20/02/2013,STATEN ISLAND,38.7,28.9,1004.5,8.5,16.9,27,35.9,46.9,30.9,0.65,999.9,0,34
3,2013,2,20,20/02/2013,BROOKLYN,38.7,28.9,1004.5,8.5,16.9,27,35.9,46.9,30.9,0.65,999.9,0,126
3,2013,2,20,20/02/2013,QUEENS,38.7,28.9,1004.5,8.5,16.9,27,35.9,46.9,30.9,0.65,999.9,0,92
3,2013,2,20,20/02/2013,MANHATTAN,38.7,28.9,1004.5,8.5,16.9,27,35.9,46.9,30.9,0.65,999.9,0,82
3,2013,2,20,20/02/2013,BRONX,38.7,28.9,1004.5,8.5,16.9,27,35.9,46.9,30.9,0.65,999.9,0,54
1,2020,2,24,24/02/2020,MANHATTAN,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50,28.9,0,999.9,1,49
1,2020,2,24,24/02/2020,STATEN ISLAND,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50,28.9,0,999.9,1,6
1,2020,2,24,24/02/2020,BROOKLYN,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50,28.9,0,999.9,1,105
1,2020,2,24,24/02/2020,QUEENS,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50,28.9,0,999.9,1,95
1,2020,2,24,24/02/2020,BRONX,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50,28.9,0,999.9,1,64
4,2013,2,21,21/02/2013,BRONX,30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,999.9,0,44
4,2013,2,21,21/02/2013,QUEENS,30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,999.9,0,85
4,2013,2,21,21/02/2013,STATEN ISLAND,30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,999.9,0,26
4,2013,2,21,21/02/2013,BROOKLYN,30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,999.9,0,113
4,2013,2,21,21/02/2013,MANHATTAN,30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,999.9,0,108
2,2020,2,25,25/02/2020,MANHATTAN,44,41.8,1014.5,5.6,5.4,8.9,999.9,50,28.9,0.05,999.9,1,54
2,2020,2,25,25/02/2020,BRONX,44,41.8,1014.5,5.6,5.4,8.9,999.9,50,28.9,0.05,999.9,1,62
2,2020,2,25,25/02/2020,BROOKLYN,44,41.8,1014.5,5.6,5.4,8.9,999.9,50,28.9,0.05,999.9,1,116
2,2020,2,25,25/02/2020,STATEN ISLAND,44,41.8,1014.5,5.6,5.4,8.9,999.9,50,28.9,0.05,999.9,1,11
2,2020,2,25,25/02/2020,QUEENS,44,41.8,1014.5,5.6,5.4,8.9,999.9,50,28.9,0.05,999.9,1,86
5,2013,2,22,22/02/2013,QUEENS,35.4,25.4,1022.3,9.8,14.2,21,28.9,39.9,30.9,0,999.9,1,93
