day,year,mo,da,collision_date,borough,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,Num_collision
1,2016,01,11,2016-01-11,STATEN ISLAND,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,27
1,2016,01,11,2016-01-11,MANHATTAN,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,120
1,2016,01,11,2016-01-11,QUEENS,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,138
1,2016,01,11,2016-01-11,BRONX,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,75
1,2016,01,11,2016-01-11,BROOKLYN,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,177
2,2016,01,12,2016-01-12,QUEENS,33.0,19.1,1015.4,10.0,7.9,14.0,999.9,50.0,19.9,0.0,999.9,0,121
2,2016,01,12,2016-01-12,BROOKLYN,33.0,19.1,1015.4,10.0,7.9,14.0,999.9,50.0,19.9,0.0,999.9,0,151
2,2016,01,12,2016-01-12,BRONX,33.0,19.1,1015.4,10.0,7.9,14.0,999.9,50.0,19.9,0.0,999.9,0,62
2,2016,01,12,2016-01-12,MANHATTAN,33.0,19.1,1015.4,10.0,7.9,14.0,999.9,50.0,19.9,0.0,999.9,0,136
2,2016,01,12,2016-01-12,STATEN ISLAND,33.0,19.1,1015.4,10.0,7.9,14.0,999.9,50.0,19.9,0.0,999.9,0,20
3,2016,01,13,2016-01-13,BRONX,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,49
3,2016,01,13,2016-01-13,MANHATTAN,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,125
3,2016,01,13,2016-01-13,BROOKLYN,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,143
3,2016,01,13,2016-01-13,STATEN ISLAND,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,17
3,2016,01,13,2016-01-13,QUEENS,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,121
4,2016,01,14,2016-01-14,BROOKLYN,28.9,14.7,1013.1,8.1,11.4,20.0,27.0,37.9,27.0,0.01,999.9,0,135
4,2016,01,14,2016-01-14,BRONX,28.9,14.7,1013.1,8.1,11.4,20.0,27.0,37.9,27.0,0.01,999.9,0,63
4,2016,01,14,2016-01-14,MANHATTAN,28.9,14.7,1013.1,8.1,11.4,20.0,27.0,37.9,27.0,0.01,999.9,0,128
4,2016,01,14,2016-01-14,STATEN ISLAND,28.9,14.7,1013.1,8.1,11.4,20.0,27.0,37.9,27.0,0.01,999.9,0,15
4,2016,01,14,2016-01-14,QUEENS,28.9,14.7,1013.1,8.1,11.4,20.0,27.0,37.9,27.0,0.01,999.9,0,126
5,2016,01,15,2016-01-15,BROOKLYN,36.5,25.6,1014.8,10.0,7.2,13.0,999.9,45.0,24.1,0.0,999.9,0,149
5,2016,01,15,2016-01-15,BRONX,36.5,25.6,1014.8,10.0,7.2,13.0,999.9,45.0,24.1,0.0,999.9,0,68
5,2016,01,15,2016-01-15,MANHATTAN,36.5,25.6,1014.8,10.0,7.2,13.0,999.9,45.0,24.1,0.0,999.9,0,151
5,2016,01,15,2016-01-15,QUEENS,36.5,25.6,1014.8,10.0,7.2,13.0,999.9,45.0,24.1,0.0,999.9,0,134
5,2016,01,15,2016-01-15,STATEN ISLAND,36.5,25.6,1014.8,10.0,7.2,13.0,999.9,45.0,24.1,0.0,999.9,0,29
6,2016,01,16,2016-01-16,STATEN ISLAND,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,24
6,2016,01,16,2016-01-16,BROOKLYN,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,115
6,2016,01,16,2016-01-16,BRONX,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,54
6,2016,01,16,2016-01-16,MANHATTAN,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,99
6,2016,01,16,2016-01-16,QUEENS,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,126
7,2016,01,17,2016-01-17,STATEN ISLAND,40.2,32.3,1007.3,9.2,7.7,12.0,18.1,51.1,36.0,0.77,999.9,0,11
7,2016,01,17,2016-01-17,QUEENS,40.2,32.3,1007.3,9.2,7.7,12.0,18.1,51.1,36.0,0.77,999.9,0,85
7,2016,01,17,2016-01-17,MANHATTAN,40.2,32.3,1007.3,9.2,7.7,12.0,18.1,51.1,36.0,0.77,999.9,0,79
7,2016,01,17,2016-01-17,BROOKLYN,40.2,32.3,1007.3,9.2,7.7,12.0,18.1,51.1,36.0,0.77,999.9,0,101
7,2016,01,17,2016-01-17,BRONX,40.2,32.3,1007.3,9.2,7.7,12.0,18.1,51.1,36.0,0.77,999.9,0,53
1,2016,01,18,2016-01-18,BROOKLYN,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,143
1,2016,01,18,2016-01-18,STATEN ISLAND,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,15
1,2016,01,18,2016-01-18,BRONX,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,53
1,2016,01,18,2016-01-18,MANHATTAN,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,64
1,2016,01,18,2016-01-18,QUEENS,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,86
2,2016,01,19,2016-01-19,QUEENS,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,136
2,2016,01,19,2016-01-19,STATEN ISLAND,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,14
2,2016,01,19,2016-01-19,BRONX,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,65
2,2016,01,19,2016-01-19,MANHATTAN,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,120
2,2016,01,19,2016-01-19,BROOKLYN,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,160
3,2016,01,20,2016-01-20,QUEENS,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,132
3,2016,01,20,2016-01-20,BRONX,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,61
3,2016,01,20,2016-01-20,MANHATTAN,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,120
3,2016,01,20,2016-01-20,STATEN ISLAND,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,22
3,2016,01,20,2016-01-20,BROOKLYN,29.4,11.2,1014.4,10.0,18.9,27.0,36.9,37.0,21.9,0.0,999.9,0,143
4,2016,01,21,2016-01-21,BRONX,30.9,10.8,1015.8,10.0,14.5,20.0,27.0,37.0,25.0,0.0,999.9,0,56
4,2016,01,21,2016-01-21,BROOKLYN,30.9,10.8,1015.8,10.0,14.5,20.0,27.0,37.0,25.0,0.0,999.9,0,176
4,2016,01,21,2016-01-21,QUEENS,30.9,10.8,1015.8,10.0,14.5,20.0,27.0,37.0,25.0,0.0,999.9,0,132
4,2016,01,21,2016-01-21,MANHATTAN,30.9,10.8,1015.8,10.0,14.5,20.0,27.0,37.0,25.0,0.0,999.9,0,139
4,2016,01,21,2016-01-21,STATEN ISLAND,30.9,10.8,1015.8,10.0,14.5,20.0,27.0,37.0,25.0,0.0,999.9,0,18
5,2016,01,22,2016-01-22,QUEENS,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,137
5,2016,01,22,2016-01-22,BRONX,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,62
5,2016,01,22,2016-01-22,MANHATTAN,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,139
5,2016,01,22,2016-01-22,BROOKLYN,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,168
5,2016,01,22,2016-01-22,STATEN ISLAND,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,25
6,2016,01,23,2016-01-23,BROOKLYN,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,102
6,2016,01,23,2016-01-23,BRONX,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,48
6,2016,01,23,2016-01-23,MANHATTAN,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,55
6,2016,01,23,2016-01-23,QUEENS,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,112
6,2016,01,23,2016-01-23,STATEN ISLAND,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,20
7,2016,01,24,2016-01-24,MANHATTAN,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,49
7,2016,01,24,2016-01-24,QUEENS,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,148
7,2016,01,24,2016-01-24,BRONX,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,69
7,2016,01,24,2016-01-24,STATEN ISLAND,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,35
7,2016,01,24,2016-01-24,BROOKLYN,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,112
1,2016,01,25,2016-01-25,STATEN ISLAND,33.5,21.2,1021.4,10.0,6.5,8.9,999.9,37.9,30.0,0.02,999.9,0,24
1,2016,01,25,2016-01-25,BROOKLYN,33.5,21.2,1021.4,10.0,6.5,8.9,999.9,37.9,30.0,0.02,999.9,0,179
1,2016,01,25,2016-01-25,QUEENS,33.5,21.2,1021.4,10.0,6.5,8.9,999.9,37.9,30.0,0.02,999.9,0,157
1,2016,01,25,2016-01-25,BRONX,33.5,21.2,1021.4,10.0,6.5,8.9,999.9,37.9,30.0,0.02,999.9,0,57
1,2016,01,25,2016-01-25,MANHATTAN,33.5,21.2,1021.4,10.0,6.5,8.9,999.9,37.9,30.0,0.02,999.9,0,109
2,2016,01,26,2016-01-26,STATEN ISLAND,42.2,36.4,1021.5,9.1,11.1,17.1,999.9,48.2,28.9,0.0,999.9,0,24
2,2016,01,26,2016-01-26,QUEENS,42.2,36.4,1021.5,9.1,11.1,17.1,999.9,48.2,28.9,0.0,999.9,0,189
2,2016,01,26,2016-01-26,BROOKLYN,42.2,36.4,1021.5,9.1,11.1,17.1,999.9,48.2,28.9,0.0,999.9,0,171
2,2016,01,26,2016-01-26,BRONX,42.2,36.4,1021.5,9.1,11.1,17.1,999.9,48.2,28.9,0.0,999.9,0,82
2,2016,01,26,2016-01-26,MANHATTAN,42.2,36.4,1021.5,9.1,11.1,17.1,999.9,48.2,28.9,0.0,999.9,0,121
3,2016,01,27,2016-01-27,QUEENS,43.0,36.7,1014.0,7.5,9.4,15.0,999.9,48.0,36.0,0.0,999.9,0,145
3,2016,01,27,2016-01-27,BROOKLYN,43.0,36.7,1014.0,7.5,9.4,15.0,999.9,48.0,36.0,0.0,999.9,0,158
3,2016,01,27,2016-01-27,MANHATTAN,43.0,36.7,1014.0,7.5,9.4,15.0,999.9,48.0,36.0,0.0,999.9,0,119
3,2016,01,27,2016-01-27,BRONX,43.0,36.7,1014.0,7.5,9.4,15.0,999.9,48.0,36.0,0.0,999.9,0,77
3,2016,01,27,2016-01-27,STATEN ISLAND,43.0,36.7,1014.0,7.5,9.4,15.0,999.9,48.0,36.0,0.0,999.9,0,28
4,2016,01,28,2016-01-28,BRONX,35.0,24.4,1016.1,10.0,4.3,8.9,999.9,46.0,23.0,0.09,999.9,0,69
4,2016,01,28,2016-01-28,STATEN ISLAND,35.0,24.4,1016.1,10.0,4.3,8.9,999.9,46.0,23.0,0.09,999.9,0,23
4,2016,01,28,2016-01-28,BROOKLYN,35.0,24.4,1016.1,10.0,4.3,8.9,999.9,46.0,23.0,0.09,999.9,0,161
4,2016,01,28,2016-01-28,MANHATTAN,35.0,24.4,1016.1,10.0,4.3,8.9,999.9,46.0,23.0,0.09,999.9,0,118
4,2016,01,28,2016-01-28,QUEENS,35.0,24.4,1016.1,10.0,4.3,8.9,999.9,46.0,23.0,0.09,999.9,0,148
5,2016,01,29,2016-01-29,BROOKLYN,41.3,36.8,999.4,10.0,5.9,9.9,999.9,45.0,23.0,0.0,999.9,0,162
5,2016,01,29,2016-01-29,BRONX,41.3,36.8,999.4,10.0,5.9,9.9,999.9,45.0,23.0,0.0,999.9,0,72
5,2016,01,29,2016-01-29,MANHATTAN,41.3,36.8,999.4,10.0,5.9,9.9,999.9,45.0,23.0,0.0,999.9,0,116
5,2016,01,29,2016-01-29,QUEENS,41.3,36.8,999.4,10.0,5.9,9.9,999.9,45.0,23.0,0.0,999.9,0,125
5,2016,01,29,2016-01-29,STATEN ISLAND,41.3,36.8,999.4,10.0,5.9,9.9,999.9,45.0,23.0,0.0,999.9,0,26
6,2016,01,30,2016-01-30,MANHATTAN,37.8,27.3,1011.0,10.0,11.6,15.0,22.9,45.0,34.0,0.0,999.9,0,121
6,2016,01,30,2016-01-30,STATEN ISLAND,37.8,27.3,1011.0,10.0,11.6,15.0,22.9,45.0,34.0,0.0,999.9,0,25
6,2016,01,30,2016-01-30,BRONX,37.8,27.3,1011.0,10.0,11.6,15.0,22.9,45.0,34.0,0.0,999.9,0,61
6,2016,01,30,2016-01-30,QUEENS,37.8,27.3,1011.0,10.0,11.6,15.0,22.9,45.0,34.0,0.0,999.9,0,130
6,2016,01,30,2016-01-30,BROOKLYN,37.8,27.3,1011.0,10.0,11.6,15.0,22.9,45.0,34.0,0.0,999.9,0,120
7,2016,01,31,2016-01-31,MANHATTAN,45.0,39.0,1014.8,8.6,12.5,17.1,24.1,50.0,34.0,0.0,999.9,0,74
7,2016,01,31,2016-01-31,STATEN ISLAND,45.0,39.0,1014.8,8.6,12.5,17.1,24.1,50.0,34.0,0.0,999.9,0,18
7,2016,01,31,2016-01-31,BRONX,45.0,39.0,1014.8,8.6,12.5,17.1,24.1,50.0,34.0,0.0,999.9,0,53
7,2016,01,31,2016-01-31,BROOKLYN,45.0,39.0,1014.8,8.6,12.5,17.1,24.1,50.0,34.0,0.0,999.9,0,149
7,2016,01,31,2016-01-31,QUEENS,45.0,39.0,1014.8,8.6,12.5,17.1,24.1,50.0,34.0,0.0,999.9,0,108
1,2016,02,01,2016-02-01,QUEENS,47.6,43.1,1009.6,6.9,11.8,15.9,22.0,52.0,43.0,0.0,999.9,0,150
1,2016,02,01,2016-02-01,STATEN ISLAND,47.6,43.1,1009.6,6.9,11.8,15.9,22.0,52.0,43.0,0.0,999.9,0,25
1,2016,02,01,2016-02-01,MANHATTAN,47.6,43.1,1009.6,6.9,11.8,15.9,22.0,52.0,43.0,0.0,999.9,0,113
1,2016,02,01,2016-02-01,BROOKLYN,47.6,43.1,1009.6,6.9,11.8,15.9,22.0,52.0,43.0,0.0,999.9,0,174
1,2016,02,01,2016-02-01,BRONX,47.6,43.1,1009.6,6.9,11.8,15.9,22.0,52.0,43.0,0.0,999.9,0,74
2,2016,02,02,2016-02-02,STATEN ISLAND,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,36
2,2016,02,02,2016-02-02,BRONX,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,59
2,2016,02,02,2016-02-02,BROOKLYN,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,186
2,2016,02,02,2016-02-02,QUEENS,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,149
2,2016,02,02,2016-02-02,MANHATTAN,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,138
3,2016,02,03,2016-02-03,MANHATTAN,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0.0,999.9,0,109
3,2016,02,03,2016-02-03,BRONX,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0.0,999.9,0,62
3,2016,02,03,2016-02-03,QUEENS,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0.0,999.9,0,108
3,2016,02,03,2016-02-03,BROOKLYN,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0.0,999.9,0,160
3,2016,02,03,2016-02-03,STATEN ISLAND,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0.0,999.9,0,21
4,2016,02,04,2016-02-04,STATEN ISLAND,51.6,49.4,1015.2,3.1,13.0,21.0,28.0,54.0,35.1,0.75,999.9,1,21
4,2016,02,04,2016-02-04,BROOKLYN,51.6,49.4,1015.2,3.1,13.0,21.0,28.0,54.0,35.1,0.75,999.9,1,149
4,2016,02,04,2016-02-04,QUEENS,51.6,49.4,1015.2,3.1,13.0,21.0,28.0,54.0,35.1,0.75,999.9,1,108
4,2016,02,04,2016-02-04,MANHATTAN,51.6,49.4,1015.2,3.1,13.0,21.0,28.0,54.0,35.1,0.75,999.9,1,114
4,2016,02,04,2016-02-04,BRONX,51.6,49.4,1015.2,3.1,13.0,21.0,28.0,54.0,35.1,0.75,999.9,1,62
5,2016,02,05,2016-02-05,BRONX,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54.0,32.0,1.44,999.9,1,58
5,2016,02,05,2016-02-05,STATEN ISLAND,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54.0,32.0,1.44,999.9,1,28
5,2016,02,05,2016-02-05,BROOKLYN,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54.0,32.0,1.44,999.9,1,137
5,2016,02,05,2016-02-05,QUEENS,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54.0,32.0,1.44,999.9,1,133
5,2016,02,05,2016-02-05,MANHATTAN,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54.0,32.0,1.44,999.9,1,123
6,2016,02,06,2016-02-06,BROOKLYN,32.3,23.3,1026.1,9.9,12.1,28.0,35.0,45.0,28.0,1.05,999.9,0,128
6,2016,02,06,2016-02-06,STATEN ISLAND,32.3,23.3,1026.1,9.9,12.1,28.0,35.0,45.0,28.0,1.05,999.9,0,20
6,2016,02,06,2016-02-06,MANHATTAN,32.3,23.3,1026.1,9.9,12.1,28.0,35.0,45.0,28.0,1.05,999.9,0,116
6,2016,02,06,2016-02-06,BRONX,32.3,23.3,1026.1,9.9,12.1,28.0,35.0,45.0,28.0,1.05,999.9,0,66
6,2016,02,06,2016-02-06,QUEENS,32.3,23.3,1026.1,9.9,12.1,28.0,35.0,45.0,28.0,1.05,999.9,0,106
7,2016,02,07,2016-02-07,STATEN ISLAND,38.7,30.1,1022.3,10.0,6.7,12.0,999.9,44.1,28.0,0.0,999.9,0,9
7,2016,02,07,2016-02-07,QUEENS,38.7,30.1,1022.3,10.0,6.7,12.0,999.9,44.1,28.0,0.0,999.9,0,92
7,2016,02,07,2016-02-07,BROOKLYN,38.7,30.1,1022.3,10.0,6.7,12.0,999.9,44.1,28.0,0.0,999.9,0,107
7,2016,02,07,2016-02-07,BRONX,38.7,30.1,1022.3,10.0,6.7,12.0,999.9,44.1,28.0,0.0,999.9,0,40
7,2016,02,07,2016-02-07,MANHATTAN,38.7,30.1,1022.3,10.0,6.7,12.0,999.9,44.1,28.0,0.0,999.9,0,70
1,2016,02,08,2016-02-08,BROOKLYN,36.4,31.4,1009.0,3.8,25.8,38.1,49.9,44.1,32.0,0.15,999.9,1,125
